ANO_ELEICAO;NR_TURNO;TP_ABRANGENCIA;SG_UF;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;DS_CARGO;NR_CANDIDATO;NM_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;SG_PARTIDO;NM_COLIGACAO;DS_SIT_TOT_TURNO;QT_VOTOS_NOMINAIS;codeIBGE;espectro;pop2020;img;PIB;PIB_agr;PIB_ind;PIB_com;PIB_estatal;micro;meso
2020;1;M;MG;47139;JEQUITIBÁ;264;Prefeito;45;LUIZ CARLOS PINHEIRO;LUIZ DA AMBULÂNCIA;DEFERIDO;PSDB;JEQUITIBÁ NÃO PODE PARAR;ELEITO;2262;3135704;DIREITA;5207;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;94075;31112;7272;24278;26743;Sete Lagoas;Metropolitana de Belo Horizonte
2020;1;M;MG;53570;TABULEIRO;239;Prefeito;45;AILTON SERGIO MOREIRA FERRAZ;AILTON FERRAZ;DEFERIDO;PSDB;JUNTOS POR UMA CIDADE FELIZ;ELEITO;1879;3167905;DIREITA;3708;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;56519;3982;8182;20631;19460;Ubá;Zona da Mata
2020;1;M;MG;50776;RAPOSOS;194;Prefeito;40;SERGIO SILVEIRA SOARES;SERGINHO DA BOTA;DEFERIDO;PSB;JUNTOS CONTINUAREMOS FAZENDO A DIFERENÇA;ELEITO;7496;3153905;DIREITA;16429;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;155975;825;24633;57239;67449;Belo Horizonte;Metropolitana de Belo Horizonte
2020;1;M;MG;49255;PADRE PARAÍSO;15;Prefeito;77;DIEGO FERDINANDO MENDES OLIVEIRA;DIEGO DO CARTÓRIO;DEFERIDO;SOLIDARIEDADE;RESPEITAR A HISTÓRIA PARA CONSTRUIR O FUTURO;ELEITO;4211;3146305;CENTRO DIREITA;20252;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/solidariedade.png;188817;4325;11873;78897;83635;Araçuaí;Jequitinhonha
2020;1;M;MG;40053;ABRE CAMPO;2;Prefeito;15;VITOR HENRIQUE MOREIRA FERREIRA DE OLIVEIRA;VITINHO;DEFERIDO;MDB;ABRE CAMPO NÃO PODE PARAR;ELEITO;5809;3100302;DIREITA;13444;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;203468;27236;11137;94488;54050;Manhuaçu;Zona da Mata
2020;1;M;MG;51993;SANTO ANTÔNIO DO AVENTUREIRO;170;Prefeito;15;AMAURY DE SÁ FERREIRA;AMAURY DE SÁ;DEFERIDO;MDB;MDB-PSB;ELEITO;1576;3160009;DIREITA;3602;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;49695;10035;2704;16213;19085;Cataguases;Zona da Mata
2020;1;M;MG;48151;MATIAS BARBOSA;173;Prefeito;11;CARLOS ROBERTO MENDES LOPES;BETO LOPES;DEFERIDO;PP;ATENDER, RESOLVER E AVANÇAR;ELEITO;3631;3140803;DIREITA;14548;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;564394;2511;113785;255090;72153;Juiz de Fora;Zona da Mata
2020;1;M;MG;47619;LASSANCE;310;Prefeito;12;PAULO ELIAS RODRIGUES;PAULO ELIAS;DEFERIDO;PDT;UNIDOS PARA O TRABALHO CONTINUAR;ELEITO;2357;3138104;CENTRO ESQUERDA;6503;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;124001;51097;4975;26941;34400;Pirapora;Norte de Minas
2020;1;M;MG;43656;CONSELHEIRO LAFAIETE;87;Prefeito;25;MÁRIO MARCUS LEÃO DUTRA;MÁRIO MARCUS;DEFERIDO;DEM;UNIÃO E PROGRESSO. O TRABALHO PRECISA CONTINUAR;ELEITO;27000;3118304;DIREITA;129606;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;2509119;11946;330248;1426466;541501;Conselheiro Lafaiete;Metropolitana de Belo Horizonte
2020;1;M;MG;41378;BICAS;42;Prefeito;40;HELBER MARQUES CORRÊA;DELEGADO HELBER;DEFERIDO;PSB;BICAS TEM SEDE DE MUDANÇA;ELEITO;4592;3106903;DIREITA;14554;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;269577;5371;30077;151349;62788;Juiz de Fora;Zona da Mata
2020;1;M;MG;48038;MARIPÁ DE MINAS;42;Prefeito;14;VAGNER FONSECA COSTA;VAGNER;DEFERIDO;PTB;FORÇA DO BEM;ELEITO;1578;3140209;CENTRO DIREITA;2987;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/ptb.png;61350;6014;11811;21662;17147;Juiz de Fora;Zona da Mata
2020;1;M;MG;44296;DESTERRO DO MELO;25;Prefeito;14;MAYARA GARCIA LOPES DA SILVA TAFURI;MAYARA;DEFERIDO;PTB;GENTE QUE FAZ;ELEITO;1522;3121506;CENTRO DIREITA;2884;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/ptb.png;39316;6627;2036;11844;17341;Barbacena;Campo das Vertentes
2020;1;M;MG;46310;IRAÍ DE MINAS;110;Prefeito;90;CLEITON GOMES DA CRUZ;CLEITIN;DEFERIDO;PROS;POR AMOR A IRAÍ;ELEITO;2752;3131604;DIREITA;7027;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pros.png;185851;46206;16131;72505;34963;Patrocínio;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;50970;RIO CASCA;234;Prefeito;11;ADRIANO DE ALMEIDA ALVARENGA;ADRIANO ALVARENGA;DEFERIDO;PP;POR UMA RIO CASCA CADA VEZ MELHOR;ELEITO;5377;3154903;DIREITA;13473;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;212068;19132;13127;104650;61780;Ponte Nova;Zona da Mata
2020;1;M;MG;41076;BARÃO DE COCAIS;22;Prefeito;40;DÉCIO GERALDO DOS SANTOS;DÉCIO;DEFERIDO;PSB;SOMOS TODOS BARÃO;ELEITO;7635;3105400;DIREITA;32866;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;817418;14896;253138;297672;157553;Itabira;Metropolitana de Belo Horizonte
2020;1;M;MG;48232;MATUTINA;254;Prefeito;12;GILBERTO ERNANE DE LIMA;GILBERTO DO QUITO;DEFERIDO;PDT;PARTIDO ISOLADO;ELEITO;1677;3141207;CENTRO ESQUERDA;3741;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;72439;14614;11538;21004;20349;Patos de Minas;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;42404;SETUBINHA;165;Prefeito;33;VALDETE ALECRIM COELHO;NECO;DEFERIDO;PMN;RENOVAÇÃO E TRABALHO;ELEITO;3472;3165552;CENTRO DIREITA;12378;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pmn.png;90098;18421;2302;19456;47172;Teófilo Otoni;Vale do Mucuri
2020;1;M;MG;44393;DIVINO;70;Prefeito;13;MAURI VENTURA DO CARMO;MAURI VENTURA;DEFERIDO;PT;DIVINO MERECE MAIS;ELEITO;6204;3122009;ESQUERDA;19976;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pt.png;242632;16390;12072;114713;80274;Muriaé;Zona da Mata
2020;1;M;MG;52396;SÃO GONÇALO DO SAPUCAÍ;253;Prefeito;17;BRIAN MENDES DRAGO;BRIAN DA SAPUCANET;DEFERIDO;PSL;AGORA FAÇA SEU VOTO VALER;ELEITO;7955;3162005;DIREITA;25561;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psl.png;650415;52581;111425;302671;108295;Santa Rita do Sapucaí;Sul/Sudoeste de Minas
2020;1;M;MG;42463;URUANA DE MINAS;320;Prefeito;15;TANIA MENEZES LEPESQUEUR;TANIA MENEZES;DEFERIDO;MDB;URUANA PODE MAIS ;ELEITO;1362;3170479;DIREITA;3260;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;51990;11981;1947;15927;19709;Unaí;Noroeste de Minas
2020;1;M;MG;52973;SÃO SEBASTIÃO DO RIO VERDE;259;Prefeito;43;SANDRO LISBOA MARTINS;SANDRO;DEFERIDO;PV;NOS TRILHOS DO PROGRESSO A CERTEZA DO SUCESSO;ELEITO;975;3164902;CENTRO;2250;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pv.png;31918;3221;2617;10434;14183;São Lourenço;Sul/Sudoeste de Minas
2020;1;M;MG;50954;RIO ACIMA;194;Prefeito;12;FELIPE GONÇALVES SANTOS;FELIPE DO WALDINEY;DEFERIDO;PDT;SONHAR, ACREDITAR E REALIZAR.;ELEITO;3528;3154804;CENTRO ESQUERDA;10420;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;210025;513;60089;74062;66219;Belo Horizonte;Metropolitana de Belo Horizonte
2020;1;M;MG;41840;CATAS ALTAS;245;Prefeito;51;SAULO MORAIS DE CASTRO;SAULO MORAIS;DEFERIDO;PATRIOTA;PATRIOTAS/CIDADANIA/AVANTE/PSB/PTC;ELEITO;1900;3115359;DIREITA;5421;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/patriota.png;1103630;3973;803926;249641;36369;Itabira;Metropolitana de Belo Horizonte
2020;1;M;MG;49433;PARAGUAÇU;8;Prefeito;12;GABRIEL PEREIRA DE MORAES FILHO;GABRIELZINHO;DEFERIDO;PDT;AVANÇA PARAGUAÇU;ELEITO;6534;3147204;CENTRO ESQUERDA;21605;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;509830;51870;104688;213958;90083;Alfenas;Sul/Sudoeste de Minas
2020;1;M;MG;41521;SANTO ANTÔNIO DO RETIRO;237;Prefeito;23;IVO FERNANDES SILVA;IVO DO SINDICATO;DEFERIDO;CIDADANIA;JUNTOS POR AMOR AOS RETIRENSES;ELEITO;2843;3160454;CENTRO;7297;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/cidadania.png;55793;3134;2228;14701;34043;Salinas;Norte de Minas
2020;1;M;MG;53813;TOLEDO;112;Prefeito;45;EDIO DONIZETI LEME;DONIZETTI;DEFERIDO;PSDB;PARTIDO ISOLADO;ELEITO;2578;3169109;DIREITA;6297;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;81571;5873;11771;30701;27635;Pouso Alegre;Sul/Sudoeste de Minas
2020;1;M;MG;42331;CANAÃ;107;Prefeito;51;JOSÉ IVANIR MIRANDA DUARTE;ZÉ IVANIR;DEFERIDO;PATRIOTA;JUNTOS COM TRABALHO, DIGNIDADE E HUMILDADE PODEMOS MAIS;ELEITO;1853;3111705;DIREITA;4548;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/patriota.png;59832;19297;2411;13562;22203;Viçosa;Zona da Mata
2020;1;M;MG;40304;JAMPRUCA;136;Prefeito;25;POLLIANE DE CASTRO NUNES BASTOS;POLLIANE;DEFERIDO;DEM;FAZER O BEM SEM OLHAR A QUEM;ELEITO;1929;3135076;DIREITA;5429;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;58128;15262;2621;13171;25442;Governador Valadares;Vale do Rio Doce
2020;1;M;MG;47651;LEANDRO FERREIRA;219;Prefeito;45;ELDER CORREA DE FREITAS;ELDER;DEFERIDO;PSDB;COMPETENCIA E TRANSPARENCIA;ELEITO;1445;3138302;DIREITA;3226;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;41665;6959;3369;12929;16864;Bom Despacho;Central Mineira
2020;1;M;MG;44490;DOM CAVATI;267;Prefeito;45;JOSE SANTANA JUNIOR;JUNINHO DA SAÚDE;DEFERIDO;PSDB;DOM CAVATI NO CAMINHO CERTO;ELEITO;2558;3122504;DIREITA;5048;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;59919;1114;3259;28108;24144;Caratinga;Vale do Rio Doce
2020;1;M;MG;52817;SÃO PEDRO DO SUAÇUÍ;212;Prefeito;70;EUZÉBIO TEIXEIRA DE SOUZA;TCHUCA EUZÉBIO;DEFERIDO;AVANTE;SÃO PEDRO PODE MAIS, PROGRESSO E RENOVAÇÃO;ELEITO;1922;3164100;CENTRO DIREITA;5202;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;66729;6138;9007;23128;23999;Peçanha;Vale do Rio Doce
2020;1;M;MG;45659;GUARANÉSIA;125;Prefeito;15;LAERCIO CINTRA NOGUEIRA;LAERCIO;DEFERIDO;MDB;GUARANESIA NO RUMO CERTO;ELEITO;6661;3128303;DIREITA;19017;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;476945;14417;172368;148520;80692;São Sebastião do Paraíso;Sul/Sudoeste de Minas
2020;1;M;MG;47597;LARANJAL;201;Prefeito;10;FERNANDO GONÇALVES DOS SANTOS;FERNANDO GONÇALVES;DEFERIDO;REPUBLICANOS;MUDAR PARA UM FUTURO MELHOR;ELEITO;1969;3138005;CENTRO DIREITA;6833;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/republicanos.png;81311;11581;6864;27640;31476;Cataguases;Zona da Mata
2020;1;M;MG;45896;IBIÁ;126;Prefeito;45;MARLENE APARECIDA DE SOUZA SILVA;DRA MARLENE;DEFERIDO;PSDB;A FORÇA DO TRABALHO;ELEITO;4634;3129509;DIREITA;25358;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;982970;190598;206383;366416;121046;Araxá;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;53856;TRÊS CORAÇÕES;272;Prefeito;55;JOSÉ ROBERTO DE PAIVA GOMES;GORDO DENTISTA;DEFERIDO;PSD;TRÊS CORAÇÕES NO RUMO CERTO;ELEITO;20569;3169307;CENTRO ESQUERDA;80032;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;2455112;135453;536359;1106095;334468;Varginha;Sul/Sudoeste de Minas
2020;1;M;MG;52990;SÃO TIAGO;232;Prefeito;51;ALEXANDRE NONATO ALMEIDA VIVAS;ALEXANDRE;DEFERIDO;PATRIOTA;UNIÃO E CORAGEM PARA MUDAR;ELEITO;3835;3165008;DIREITA;10960;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/patriota.png;176719;34026;18535;64143;45707;São João Del Rei;Campo das Vertentes
2020;1;M;MG;54372;VIRGINÓPOLIS;283;Prefeito;12;BOBY CHARLES DAS DORES LEÃO;BOBY LEÃO;DEFERIDO;PDT;RETOMADA DO CRESCIMENTO;ELEITO;3580;3171808;CENTRO ESQUERDA;10484;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;160789;22494;6010;76399;45776;Guanhães;Vale do Rio Doce
2020;1;M;MG;40673;ARAÇUAÍ;15;Prefeito;55;TADEU BARBOSA DE OLIVEIRA;TADEU DO POSTO;DEFERIDO;PSD;ARAÇUAÍ, PODEMOS MELHORAR;ELEITO;10350;3103405;CENTRO ESQUERDA;36712;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;462086;14208;35895;235174;147522;Araçuaí;Jequitinhonha
2020;1;M;MG;51454;SANTA BÁRBARA DO TUGÚRIO;25;Prefeito;51;JOSE ANTONIO ALVES DONATO;DONATINHO;DEFERIDO;PATRIOTA;REINVENTANDO O PRESENTE E PROJETANDO O FUTURO;ELEITO;1966;3157302;DIREITA;4407;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/patriota.png;60398;5702;3173;26558;20416;Barbacena;Campo das Vertentes
2020;1;M;MG;42536;CAPITÃO ENÉAS;115;Prefeito;77;REINALDO LANDULFO TEIXEIRA;REI;DEFERIDO;SOLIDARIEDADE;ESPERANÇA VIVA PARA O PROGRESSO;ELEITO;4066;3112703;CENTRO DIREITA;15313;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/solidariedade.png;341766;17227;120812;103167;67855;Montes Claros;Norte de Minas
2020;1;M;MG;43117;CEDRO DO ABAETÉ;1;Prefeito;25;LUIZ ANTONIO DE SOUSA;LUIZ ANTONIO;DEFERIDO;DEM;PARTIDO ISOLADO;ELEITO;610;3115607;DIREITA;1157;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;19598;2628;860;5381;10153;Três Marias;Central Mineira
2020;1;M;MG;50474;POTÉ;270;Prefeito;15;GILDESIO SAMPAIO DE OLIVEIRA;NEGO SAMPAIO;DEFERIDO;MDB;A FORÇA DO POVO;ELEITO;4129;3152402;DIREITA;16616;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;146738;10783;8334;51887;68766;Teófilo Otoni;Vale do Mucuri
2020;1;M;MG;44130;CRUZEIRO DA FORTALEZA;211;Prefeito;70;AGNALDO FERREIRA DA SILVA;AGNALDO SILVA;DEFERIDO;AVANTE;PARTIDO ISOLADO;ELEITO;1994;3120706;CENTRO DIREITA;3639;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;102045;34709;6402;31438;23741;Patrocínio;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;46531;ITAMBACURI;136;Prefeito;70;JOVANI FERREIRA DOS SANTOS;JOVANI SANTOS;DEFERIDO;AVANTE;AVANTE ITAMBACURI;ELEITO;4685;3132701;CENTRO DIREITA;23209;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;294739;23852;22027;130331;98610;Governador Valadares;Vale do Rio Doce
2020;1;M;MG;45594;GUANHÃES;121;Prefeito;12;DORIS CAMPOS COELHO;DORINHA DA FARMÁCIA;DEFERIDO;PDT; O SONHO DE TODOS ;ELEITO;9016;3128006;CENTRO ESQUERDA;34573;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pdt.png;785618;24029;132646;401385;146939;Guanhães;Vale do Rio Doce
2020;1;M;MG;49417;PARÁ DE MINAS;202;Prefeito;55;ELIAS DINIZ;ELIAS DINIZ;DEFERIDO;PSD;PARTIDO ISOLADO;ELEITO;13915;3147105;CENTRO ESQUERDA;94808;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;3121650;92811;787977;1419527;400212;Pará de Minas;Metropolitana de Belo Horizonte
2020;1;M;MG;45250;FORTALEZA DE MINAS;293;Prefeito;40;ADENILSON QUEIROZ;DENILSON DA VAN;DEFERIDO;PSB;UNIÃO, COMPROMISSO E TRABALHO;ELEITO;1469;3126307;DIREITA;4437;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;59889;10165;6387;19234;21189;Passos;Sul/Sudoeste de Minas
2020;1;M;MG;49514;PASSA QUATRO;137;Prefeito;43;HENRIQUE NOGUEIRA GONÇALVES;HENRIQUE NOGUEIRA;DEFERIDO;MDB;POVO NO GOVERNO;ELEITO;5638;3147600;DIREITA;16393;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;499817;61424;74432;237380;71145;São Lourenço;Sul/Sudoeste de Minas
2020;1;M;MG;51950;SANTA VITÓRIA;308;Prefeito;15;ISPER SALIM CURI;SALIM CURI;DEFERIDO;MDB;SANTA VITÓRIA NO CAMINHO CERTO;ELEITO;7635;3159803;DIREITA;19872;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;668036;135115;104513;237854;136926;Ituiutaba;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;41211;BELMIRO BRAGA;173;Prefeito;25;JOSÉ PAULO DE OLIVEIRA FRANCO;ZÉ PAULO;DEFERIDO;DEM;REALIDADE PARA O FUTURO;ELEITO;1067;3106101;DIREITA;3425;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;51791;7737;7471;14768;18983;Juiz de Fora;Zona da Mata
2020;1;M;MG;44750;ENGENHEIRO NAVARRO;44;Prefeito;55;HUGO FELIPE DE ALMEIDA SILVA;HUGO FELIPE;DEFERIDO;PSD;NAVARRO ÉS TU A PRÓPRIA ESPERANÇA;ELEITO;2390;3123809;CENTRO ESQUERDA;7241;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psd.png;72073;8536;4060;22350;32395;Bocaiúva;Norte de Minas
2020;1;M;MG;51632;SANTA MARIA DO SUAÇUÍ;247;Prefeito;15;ARISTÓTELES TEMPONI CATARINA;PALITÓ;DEFERIDO;MDB;O TRABALHO PELO POVO CONTINUA;ELEITO;4366;3158201;DIREITA;14611;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;143266;10041;6525;61809;57692;Peçanha;Vale do Rio Doce
2020;1;M;MG;42773;CARMO DA CACHOEIRA;281;Prefeito;14;HELCIO ANTONIO CHAGAS REIS;HELCIO REIS;DEFERIDO;PTB;PROGRESSO DE NOVO COM A FORÇA DO POVO;ELEITO;3197;3113909;CENTRO DIREITA;12182;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/ptb.png;195192;37440;11932;79432;53046;Varginha;Sul/Sudoeste de Minas
2020;1;M;MG;48836;NACIP RAYDAN;212;Prefeito;11;EDUARDO ANTONIO DE OLIVEIRA;DUZÃO;DEFERIDO;PP;PARTIDO ISOLADO;ELEITO;1007;3144201;DIREITA;3220;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;29648;2905;1154;8198;16534;Governador Valadares;Vale do Rio Doce
2020;1;M;MG;48933;NOVA ERA;193;Prefeito;18;TXAI SILVA COSTA;TXAI;DEFERIDO;REDE;PARA VIVER A NOVA ERA;ELEITO;4524;3144706;CENTRO;17551;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/rede.png;366932;16857;62706;173795;81297;Itabira;Metropolitana de Belo Horizonte
2020;1;M;MG;51578;SANTA MARGARIDA;2;Prefeito;11;ILBNELLE SANTANA OTONI;DR. ILBNELLE;DEFERIDO;PP;FORTALECENDO O FUTURO!;ELEITO;5711;3157906;DIREITA;16302;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pp.png;215973;65590;7936;66622;66632;Manhuaçu;Zona da Mata
2020;1;M;MG;41629;SÃO JOAQUIM DE BICAS;41;Prefeito;25;ANTONIO AUGUSTO RESENDE MAIA;GUTO RESENDE;DEFERIDO;DEM;BOM DE SERVIÇO;ELEITO;8364;3162922;DIREITA;32148;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;579834;32808;131969;195228;144208;Belo Horizonte;Metropolitana de Belo Horizonte
2020;1;M;MG;44776;ENTRE RIOS DE MINAS;106;Prefeito;40;JOSE WALTER RESENDE AGUIAR;JOSÉ WALTER;DEFERIDO;PSB;PSB/SOLIDARIEDADE;ELEITO;3457;3123908;DIREITA;15380;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;228293;14816;27081;104569;63305;Conselheiro Lafaiete;Metropolitana de Belo Horizonte
2020;1;M;MG;41181;NOVORIZONTE;244;Prefeito;19;CLEBER NASCIMENTO DE PINHO;CLEBER PINHO;DEFERIDO;PODE;NOVORIZONTE, RENOVAÇÃO E PARTICIPAÇÃO;ELEITO;2006;3145372;DIREITA;5324;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pode.png;54298;2252;5555;14674;24774;Salinas;Norte de Minas
2020;1;M;MG;46671;ITAPAGIPE;297;Prefeito;70;RICARDO GARCIA DA SILVA;RICARDO GARCIA;DEFERIDO;AVANTE;RENOVA ITAPAGIPE;ELEITO;4334;3133402;CENTRO DIREITA;15379;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/avante.png;431336;89443;90693;141327;69785;Frutal;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;43478;CONCEIÇÃO DE IPANEMA;129;Prefeito;45;SAMUEL LOPES DE LIMA;SAMUEL;DEFERIDO;PSDB;O POVO EM PRIMEIRO LUGAR;ELEITO;2170;3117405;DIREITA;4578;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psdb.png;52739;9728;5695;12278;23549;Aimorés;Vale do Rio Doce
2020;1;M;MG;51799;SANTANA DO RIACHO;143;Prefeito;25;FERNANDO RIBEIRO BURGARELLI;FERNANDO DA FARMÁCIA;DEFERIDO;DEM;A MUDANÇA QUE QUEREMOS;ELEITO;2885;3159001;DIREITA;4315;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;80674;1746;5168;45338;23149;Sete Lagoas;Metropolitana de Belo Horizonte
2020;1;M;MG;45772;GUIMARÂNIA;211;Prefeito;15;ADÍLIO ALEX DOS REIS;ADÍLIO;DEFERIDO;MDB;UNIDOS POR GUIMARÂNIA;ELEITO;3442;3128907;DIREITA;8105;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;222424;43060;74735;56004;38004;Patos de Minas;Triângulo Mineiro/Alto Paranaíba
2020;1;M;MG;50571;PRATÁPOLIS;293;Prefeito;22;DENISE ALVES DE SOUZA NEVES;DENISE NEVES;DEFERIDO;PL;SEGUINDO NO RUMO CERTO ;ELEITO;3910;3152907;DIREITA;8566;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pl.png;148519;22814;18572;59177;39773;Passos;Sul/Sudoeste de Minas
2020;1;M;MG;54399;VIRGOLÂNDIA;247;Prefeito;15;JOSE ISMAR DE ASSIS NETO;DR ZÉ ISMAR;DEFERIDO;MDB;VIRGOLÂNDIA BEM CUIDADA;ELEITO;2688;3171907;DIREITA;5340;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;51078;6206;2058;15215;25820;Governador Valadares;Vale do Rio Doce
2020;1;M;MG;47430;LAGOA DA PRATA;156;Prefeito;23;DI GIANNE DE OLIVEIRA NUNES;DI GIANNE PROFESSOR;DEFERIDO;CIDADANIA;LAGOA QUE A GENTE QUER ;ELEITO;12781;3137205;CENTRO;52711;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/cidadania.png;1647103;39918;483296;701307;217877;Bom Despacho;Central Mineira
2020;1;M;MG;41890;CABO VERDE;55;Prefeito;15;CLÁUDIO ANTÔNIO PALMA;CLAUDINHO;DEFERIDO;MDB;PRA FRENTE CABO VERDE;ELEITO;4883;3109501;DIREITA;14075;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/mdb.png;197544;34931;11481;77200;60417;São Sebastião do Paraíso;Sul/Sudoeste de Minas
2020;1;M;MG;41513;BOM JESUS DA PENHA;195;Prefeito;40;NEI ANDRÉ FREIRE;NEI DO JORGINHO;DEFERIDO;PSB;JUVENTUDE, TRABALHO E PROGRESSO;ELEITO;1553;3107604;DIREITA;4244;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/psb.png;123803;28857;8859;49911;23131;Passos;Sul/Sudoeste de Minas
2020;1;M;MG;51659;SANTANA DA VARGEM;273;Prefeito;14;JOSE ELIAS FIGUEIREDO;ZÉ ELIAS;DEFERIDO;PTB;UNIDOS PARA O PROGRESSO DE SANTANA;ELEITO;1805;3158300;CENTRO DIREITA;7073;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/ptb.png;126796;17146;9600;56234;33182;Varginha;Sul/Sudoeste de Minas
2020;1;M;MG;49816;PEDRALVA;99;Prefeito;25;JOSIMAR SILVA DE FREITAS;JOSIMAR;DEFERIDO;DEM;PEDRALVA NO RUMO CERTO;ELEITO;2363;3149101;DIREITA;11146;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/dem.png;130071;17532;7357;51810;46785;Santa Rita do Sapucaí;Sul/Sudoeste de Minas
2020;1;M;MG;51470;SANTA CRUZ DO ESCALVADO;225;Prefeito;33;GILMAR DE PAULA LIMA;GILMAR;DEFERIDO;PMN;PARTIDO ISOLADO;ELEITO;2149;3157401;CENTRO DIREITA;4725;https://raw.githubusercontent.com/CarCesar/MG2020/main/logos/pmn.png;55103;7786;7756;12521;23944;Ponte Nova;Zona da Mata
